instance_name,track_name,num_nodes,num_edges,num_terminals,graph_density,heuristic_execution_time_ms,heuristic_cut_size,heuristic_valid,heuristic_timed_out,parallel_heuristic_execution_time_ms,parallel_heuristic_cut_size,parallel_heuristic_valid,parallel_heuristic_timed_out,approximation_execution_time_ms,approximation_cut_size,approximation_valid,approximation_timed_out,exact_execution_time_ms,exact_best_time,exact_cut_size,exact_valid,exact_timed_out,heuristic_exact_ratio,parallel_heuristic_exact_ratio,approximation_exact_ratio,cut_to_node_heuristic_ratio,cut_to_node_parallel_heuristic_ratio,cut_to_node_approximation_ratio,cut_to_node_exact_ratio
instance001.gr,Track2,74,146,25,0.054054,0.011120,-1,0,0,0.008746,-1,0,0,0.009167,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance002.gr,Track2,133,169,70,0.019253,0.003557,-1,0,0,0.002956,-1,0,0,0.003106,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance003.gr,Track2,87,176,30,0.047046,0.009137,-1,0,0,0.008967,-1,0,0,0.009338,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance004.gr,Track2,109,202,50,0.034319,0.009668,-1,0,0,0.009649,-1,0,0,0.009638,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance005.gr,Track2,201,253,100,0.012587,0.004058,-1,0,0,0.003927,-1,0,0,0.004058,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance006.gr,Track2,232,256,198,0.009554,0.003627,-1,0,0,0.002475,-1,0,0,0.002625,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance007.gr,Track2,216,288,100,0.012403,0.002806,-1,0,0,0.002465,-1,0,0,0.002705,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance008.gr,Track2,226,306,100,0.012035,0.003046,-1,0,0,0.001262,-1,0,0,0.001473,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance009.gr,Track2,229,312,100,0.011951,0.001412,-1,0,0,0.001222,-1,0,0,0.001383,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance010.gr,Track2,230,313,100,0.011885,0.002164,-1,0,0,0.001964,-1,0,0,0.002134,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance011.gr,Track2,244,337,100,0.011367,0.002134,-1,0,0,0.001633,-1,0,0,0.001853,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance012.gr,Track2,572,662,439,0.004054,0.002435,-1,0,0,0.001693,-1,0,0,0.002434,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance013.gr,Track2,1906,2083,1655,0.001147,0.002975,-1,0,0,0.004548,-1,0,0,0.003637,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance014.gr,Track2,3398,3966,2392,0.000687,0.002244,-1,0,0,0.002695,-1,0,0,0.003146,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance015.gr,Track2,114,228,33,0.035398,0.006492,-1,0,0,0.006311,-1,0,0,0.006382,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance016.gr,Track2,168,247,76,0.017608,0.001423,-1,0,0,0.001282,-1,0,0,0.002224,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance017.gr,Track2,210,276,100,0.012577,0.001363,-1,0,0,0.001223,-1,0,0,0.001292,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance018.gr,Track2,221,285,144,0.011724,0.001352,-1,0,0,0.001172,-1,0,0,0.001232,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance019.gr,Track2,231,319,100,0.012008,0.001423,-1,0,0,0.001252,-1,0,0,0.001333,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance020.gr,Track2,254,361,100,0.011235,0.001843,-1,0,0,0.001633,-1,0,0,0.001733,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance021.gr,Track2,247,486,100,0.015997,0.010500,-1,0,0,0.010240,-1,0,0,0.010230,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance022.gr,Track2,732,1084,417,0.004052,0.002244,-1,0,0,0.001603,-1,0,0,0.001814,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance023.gr,Track2,990,1258,574,0.002570,0.002284,-1,0,0,0.001653,-1,0,0,0.001844,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance024.gr,Track2,1598,1750,1323,0.001371,0.001984,-1,0,0,0.002435,-1,0,0,0.001874,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance025.gr,Track2,8790,9815,7397,0.000254,0.004188,-1,0,0,0.003236,-1,0,0,0.008877,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance026.gr,Track2,13963,15315,11849,0.000157,0.005731,-1,0,0,0.003587,-1,0,0,0.022001,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance027.gr,Track2,15,35,8,0.333333,0.249249,7,1,0,16.719032,7,1,0,4.745911,7,1,0,0.363836,0.325674,7,1,0,1.000000,1.000000,1.000000,0.466667,0.466667,0.466667,0.466667
instance028.gr,Track2,139,202,48,0.021061,0.002034,-1,0,0,0.001533,-1,0,0,0.001473,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance029.gr,Track2,197,250,100,0.012949,0.001813,-1,0,0,0.002224,-1,0,0,0.001944,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance030.gr,Track2,216,323,105,0.013910,0.001463,-1,0,0,0.001263,-1,0,0,0.001403,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance031.gr,Track2,269,399,99,0.011069,0.001523,-1,0,0,0.001282,-1,0,0,0.001473,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance032.gr,Track2,308,431,152,0.009116,0.002084,-1,0,0,0.002555,-1,0,0,0.002044,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance033.gr,Track2,480,670,200,0.005828,0.002455,-1,0,0,0.002404,-1,0,0,0.002435,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance034.gr,Track2,537,723,262,0.005024,0.002835,-1,0,0,0.002595,-1,0,0,0.002705,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance035.gr,Track2,543,727,250,0.004940,0.002345,-1,0,0,0.002194,-1,0,0,0.002335,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance036.gr,Track2,596,832,250,0.004692,0.001704,-1,0,0,0.001583,-1,0,0,0.001724,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance037.gr,Track2,1172,1627,500,0.002371,0.002024,-1,0,0,0.002445,-1,0,0,0.005921,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance038.gr,Track2,1679,2058,1084,0.001461,0.001874,-1,0,0,0.001713,-1,0,0,0.002415,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance039.gr,Track2,1912,2223,1173,0.001217,0.001883,-1,0,0,0.002345,-1,0,0,0.002004,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance040.gr,Track2,1835,2429,1060,0.001444,0.002605,-1,0,0,0.001753,-1,0,0,0.002495,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance041.gr,Track2,2382,2674,1889,0.000943,0.002495,-1,0,0,0.002014,-1,0,0,0.002756,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance042.gr,Track2,6827,7365,5934,0.000316,0.003306,-1,0,0,0.002254,-1,0,0,0.004438,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance043.gr,Track2,246,468,25,0.015530,7.028564,139,1,0,14.844369,139,1,0,18644.107706,75,1,0,420000.948045,97999.459972,58,1,1,2.396552,2.396552,1.293103,0.565041,0.565041,0.304878,0.235772
instance044.gr,Track2,262,487,24,0.014244,6.762953,103,1,0,13.951272,103,1,0,13245.035599,78,1,0,420000.299801,371.581147,46,1,1,2.239130,2.239130,1.695652,0.393130,0.393130,0.297710,0.175573
instance045.gr,Track2,389,562,150,0.007447,0.003376,-1,0,0,0.007203,-1,0,0,0.002675,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance046.gr,Track2,420,619,150,0.007035,0.001924,-1,0,0,0.002875,-1,0,0,0.001853,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance047.gr,Track2,585,799,250,0.004677,0.001823,-1,0,0,0.001673,-1,0,0,0.001833,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance048.gr,Track2,619,872,250,0.004559,0.002665,-1,0,0,0.002535,-1,0,0,0.002645,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance049.gr,Track2,623,876,250,0.004521,0.001954,-1,0,0,0.001743,-1,0,0,0.001854,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance050.gr,Track2,1180,1537,724,0.002210,0.001884,-1,0,0,0.001713,-1,0,0,0.002385,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance051.gr,Track2,1416,1978,657,0.001974,0.006783,-1,0,0,0.003847,-1,0,0,0.003066,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance052.gr,Track2,3997,10278,2284,0.001287,10176.698663,1713,1,0,332.096020,1713,1,0,365.809157,-1,0,1,19798.056684,18090.228545,1713,1,0,1.000000,1.000000,-1.000000,0.428571,0.428571,-1.000000,0.428571
instance053.gr,Track2,181,289,51,0.017741,0.002535,-1,0,0,0.002334,-1,0,0,0.002004,-1,0,0,-1.000000,-1.000000,-1,0,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
instance054.gr,Track2,211,380,18,0.017152,4.671448,82,1,0,15.977396,82,1,0,5521.904854,42,1,0,300001.114692,73079.867018,36,1,1,2.277778,2.277778,1.166667,0.388626,0.388626,0.199052,0.170616
instance055.gr,Track2,233,431,22,0.015946,6.231960,100,1,0,17.572033,100,1,0,18909.799026,60,1,0,300000.389334,1858.148547,50,1,1,2.000000,2.000000,1.200000,0.429185,0.429185,0.257511,0.214592
instance056.gr,Track2,237,444,21,0.015876,5.545901,99,1,0,19.338109,99,1,0,7087.676597,64,1,0,300000.371321,706.126419,45,1,1,2.200000,2.200000,1.422222,0.417722,0.417722,0.270042,0.189873
instance057.gr,Track2,245,454,20,0.015189,5.870149,100,1,0,17.862717,100,1,0,11519.950599,50,1,0,300000.701017,10044.189090,48,1,1,2.083333,2.083333,1.041667,0.408163,0.408163,0.204082,0.195918
